Roaster,Product Name,Origin,Process,Roast Level,Format,Weight (g),Price (Toman),Price / 100g,Specialty Score,In Stock?,Categories,Product URL,Description
MeCafe Roasters,قهوه تخصصی گواتمالا اِل رِتیرو دِل کُیسـایا,Guatemala,Natural,Medium,,250.0,715000,286000.0,,False,دمی تخصصی; قهوه عربیکا,https://mecafe.me/product/guatemala-el-retiro-del-quisaya/,"قهوه تخصصی گواتمالا اِل رتیرو دل کیسایا 
 قهوه تخصصی و تک مزرعه گواتمالا اِل رتیرو دل کیسایا از منطقه‌ای کوهستانی با ارتفاع بالا در کشور گواتمالا برداشت می‌شود. منطقه  اِل رتیرو دل کویسایا  (El Retiro del Quisaya) یک منطقه روستایی و بکر در گواتمالاست ارتفاع این منطقه حدود  1720 تا 1750 متر  بالاتر از سطح دریاست و دارای جنگل ها و مراتع سرسبز می باشد. این منطقه به دلیل خاک غنی و شرایط آب و هوایی اید"
MeCafe Roasters,قهوه ترکیبی اکسترا کافئین 80% فاین ربوستا و 20% عربیکا پریمیوم,Ethiopia,Natural,Medium,,1000,3694118,369412.0,,True,ربوستا سبک ایتالیایی; سبک ایتالیایی; قهوه ترکیبی; قهوه روبوستا; قهوه های اسپرسو,https://mecafe.me/product/extra-caffeine-80percent-fine-robusta-blend-coffee/,"قهوه ترکیبی 80% فاین ربوستا و 20% عربیکا پریمیوم  
 قهوه یکی از محبوب‌ترین نوشیدنی‌های جهان است که در سبک‌ها و ترکیب‌های مختلف عرضه می‌شود. در میان این تنوع قهوه ترکیبی 80% روبوستا و 20% عربیکا یا همان قهوه ترکیبی اکسترا کافئین جایگاه ویژه‌ای دارد. این ترکیب برای کسانی ساخته شده که به دنبال کافئین بالا، تنواری زیاد و طعمی اصیل و کلاسیک هستند. 
 لاین اکسترا کافئین با الهام از فرمول‌های سنتی ایتالیا"
MeCafe Roasters,قهوه ترکیبی اکسترا کافئین 70% فاین روبوستا و 30% عربیکا پریمیوم,Colombia,Washed,Medium,,1000,3752941,375294.0,,True,ربوستا سبک ایتالیایی; سبک ایتالیایی; قهوه ترکیبی; قهوه روبوستا; قهوه های اسپرسو,https://mecafe.me/product/extra-caffeine-70percent-fine-robusta-blend-coffee/,"قهوه 70 &#8211; 30 چیست؟ 
 قهوه 70 30 به ترکیبی از ۷۰٪ روبوستا و ۳۰٪ عربیکا گفته می‌شود که برای ایجاد اسپرسویی پرقدرت، پرکافئین و کرمادار طراحی شده است. در این ترکیب، روبوستا باعث افزایش بادی، کافئین و ایجاد کرمای غلیظ در فنجان می‌شود، در حالی که عربیکا عطر، لطافت و پیچیدگی طعمی بیشتری به قهوه اضافه می‌کند. نتیجه این ترکیب، قهوه‌ای با تلخی متعادل، انرژی بالا و طعمی کلاسیک است که برای اسپرسو، لاته "
MeCafe Roasters,قهوه ترکیبی بالانس 50% عربیکا پریمیوم و 50% فاین ربوستا,Ethiopia,Natural,Medium,,1000,4117647,411765.0,,True,سبک ایتالیایی; عربیکا سبک ایتالیایی; قهوه ترکیبی; قهوه های اسپرسو,https://mecafe.me/product/balance-50percent-premium-arabica-blend-coffee/,"قهوه 50 50 چیست؟ 
 قهوه 50 50 یا ترکیب ۵۰٪ عربیکا و ۵۰٪ روبوستا، یکی از محبوب‌ترین بلندهای اسپرسو است که در آن عطر و طعم متعادل عربیکا با کرما، کافئین و بادی قوی روبوستا ترکیب می‌شود. این نوع قهوه طعمی بالانس، تلخی ملایم، کرمای بالا و کافئین متوسط رو به زیاد دارد و انتخابی ایده‌آل برای اسپرسو، لاته و کاپوچینو محسوب می‌شود. 
 ویژگی های طعمی قهوه ۵۰٪ عربیکا ۵۰٪ روبوستا 
 مهم‌ترین ویژگی‌های این محصول"
MeCafe Roasters,قهوه ترکیبی آروماتاچ 80% عربیکا پریمیوم و 20% فاین ربوستا,Ethiopia,Natural,Medium,,1000,4941176,494118.0,,True,سبک ایتالیایی; عربیکا سبک ایتالیایی; قهوه ترکیبی; قهوه عربیکا; قهوه های اسپرسو,https://mecafe.me/product/aroma-touch-80percent-premium-arabica/,"قهوه ترکیبی 80% عربیکا و 20% روبوستا  
 قهوه ترکیبی 80% عربیکا و 20% روبوستا، یکی از محبوب‌ترین ترکیبات میان باریستاها و کافه‌داران حرفه‌ای است. این ترکیب با تکیه بر لطافت و عطر عربیکا و قدرت و کرمای فاین روبوستا، تجربه‌ای متعادل و کلاسیک از قهوه را در فنجان شما خلق می‌کند. این سبک ایتالیایی با اسیدیته ملایم، تلخی دلپذیر و طعم یادهای شکلاتی و آجیلی گزینه‌ای ایده‌آل برای طرفداران اسپرسو و لاته‌آرت "
MeCafe Roasters,قهوه ترکیبی مُدِریت اسیدیتی 100% پریمیوم عربیکا,Ethiopia,Natural,Medium,,1000,930000,93000.0,,False,قهوه های اسپرسو; لاین عربیکا پریمیوم; لاین های قهوه,https://mecafe.me/product/moderate-acidity-100percent-premium-arabica-blend-coffee/,قهوه های ترکیبی 100% عربیکا پریمیوم به صورت تخصصی برشته کاری شده و در مراحل بعدی دیفکت ها یا همان دان های معیوب جداسازی و به شیوه ماهرانه ای ترکیب شده است، به نحوی که در مراحل اولیه ارزیابی امتیازی نزدیک به قهوه های تخصصی را کسب می کند و قیمت بسیار اقتصادی تری برای اسپرسو بار کافه شما دارد. دیگر ویژگی مثبت این لاین، دستیابی به یک فنجان با اسیدیته شیرین و بالانس بر خلاف اسیدته های ترش و زننده می با
MeCafe Roasters,قهوه ترکیبی سوپر اسیدیتی 100% پریمیوم عربیکا,Ethiopia,Natural,Medium,,1000,5494118,549412.0,,True,قهوه عربیکا; قهوه های اسپرسو; لاین عربیکا پریمیوم; لاین های قهوه,https://mecafe.me/product/super-acidity-100percent-premium-arabica-blend-coffee/,"قهوه ترکیبی سوپر اسیدیتی 100% پریمیوم عربیکا 
 قهوه ترکیبی سوپر اسیدیتی 100% پریمیوم عربیکا یکی از خاص‌ترین و محبوب‌ترین ترکیبات دنیای قهوه است که به‌صورت تخصصی برشته‌کاری شده و پس از جداسازی کامل دان‌های معیوب قهوه، با دقت بسیار زیاد ترکیب شده است. نتیجه‌ی این فرآیند قهوه‌ای با طعمی متعادل، اسیدیته‌ای شیرین و قیمتی اقتصادی برای باریستاها و کافه‌داران حرفه‌ای است. این ترکیب با هدف ایجاد تجربه‌ای ن"
MeCafe Roasters,دان قهوه تک خاستگاه کلمبیا آندس یک کیلوگرمی,Colombia,,Medium,Whole bean,1000,5823529,582353.0,,True,اسپرسو تخصصی; قهوه عربیکا; قهوه های اسپرسو; لاین های قهوه,https://mecafe.me/product/colombia-andes-coffee-1000-gr/,قهوه تک خاستگاه کلمبیا آندس  قهوه‌ای است که خاستگاه و تولید آن صرفاً در منطقه  کوهستانی آندس در کشور کلمبیا  است. کوه‌های آندس در کلمبیا، بخشی از بلندترین رشته‌کوه‌های جهان هستند که از جنوب به شمال آمریکای جنوبی کشیده شده‌اند. این ناحیه به دلیل شرایط آب و هوای معتدل، همراه با بارندگی مناسب و دمای ایده‌آل (بین 18 تا 24 درجه سانتیگراد)، ارتفاع  1600 تا 1800 متر  بالاتر از سطح دریا و خاک‌ آتشفشانی که
MeCafe Roasters,قهوه تک خاستگاه اتیوپی یرگاچف گبد یک کیلوگرمی,Ethiopia,,Medium,,1000,3100000,310000.0,,False,اسپرسو تخصصی; قهوه های اسپرسو; لاین های قهوه,https://mecafe.me/product/ethiopia-yirgacheffe-single-origin-coffee/,"قهوه یرگاچف چیست؟ 
   
 قهوه یرگاچف (Ethiopian Yirgacheffe) یکی از مشهورترین قهوه های جهان است که از منطقه یرگاچف در جنوب کشور اتیوپی می‌آید. قهوه یرگاچف اتیوپی تنها یک قهوه معمولی نیست؛ یک قهوه تخصصی ممتاز است که به دلیل پروفایل طعمی پیچیده و عطر فوق‌العاده‌اش شهرت جهانی دارد و یکی از انتخاب های برتر عاشقان قهوه در سراسر جهان است. 
 اگر در دنیای قهوه های آفریقایی تازه کار هستید، یرگاچف گزینه‌ای ع"
MeCafe Roasters,قهوه تخصصی میکسولوژی یک کیلوگرمی,Ethiopia,Washed,Medium,,1000,5764706,576471.0,,True,اسپرسو تخصصی; قهوه عربیکا; قهوه های اسپرسو; لاین های قهوه,https://mecafe.me/product/mixology-specialty-blend-coffee/,"قهوه تخصصی میکسولوژی  
 قهوه میکسولوژی محصولی از ترکیب دقیق دانه‌های اسپشیالیتی آمریکای لاتین و شاخ آفریقا است که پس از طی مراحل انتخاب، برشته‌کاری حرفه‌ای و ترکیب تخصصی در کارخانه می‌کافه، به یک اسپرسوی بی نظیر با طعم‌یادهای درخشان تبدیل شده است. این قهوه برای کافه‌هایی طراحی شده که به دنبال اسپرسویی خوش‌طعم، اقتصادی و پایدار در طول سال هستند. 
  امتیاز و کیفیت قهوه میکسولوژی  
 قهوه تخصصی میکسول"
Garneek Coffee Workshop,آسیاب قهوه آندیمند مدل 019,Yemen,,,Ground,,7950000,,,False,آسیاب برقی,https://garneekcoffee.com/product/%d8%a2%d8%b3%db%8c%d8%a7%d8%a8-%d8%a2%d9%86%d8%af%db%8c%d9%85%d9%86%d8%af-%d9%85%d8%af%d9%84-019/,"آسیاب قهوه آندیمند مدل 019  
  این آسیاب یک آسیاب نیمه صنعتی است که 19 درجه متفاوت دارد و یک آسیاب نیمه صنعتی است.    
  آسیاب قهوه آندیمند 019 می تواند دانه های قهوه شما را برای استفاده در فرنچ پرس ها قهوه های دمی موکاپات ها و یا اسپرسو سازهای صنعتی و یا نیمه صنعتی و خانگی آسیاب کند.   
  آسیاب قهوه آندیمند که یک حالت تنظیم اتومات یک حالت تنظیم غیر اتومات دارد دارای تیغه های از جنس استیل ضد زنگ ا"
Garneek Coffee Workshop,قهوه ساز ویتنامی ( نسل سوم ) کد 350,Vietnam,,,,,588000,,,False,وی شصت,https://garneekcoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d8%b3%d8%a7%d8%b2-%d9%88%db%8c%d8%aa%d9%86%d8%a7%d9%85%db%8c/,"قهوه ساز ویتنامی ( نسل سوم )  
 &nbsp; 
  امروزه برای تهیه فوری یک فنجان قهوه میتوان به راحتی از قهوه سازهای نسل سوم استفاده کرد. قهوه سازهای نسل سوم ویتنامی با توجه به نیاز افراد طراحی و  تولید شدند تا زمان تولید قهوه کاهش یابد و همچنین کنترل دما در دم آوری قهوه نیز بیشتر شود.   
  قهوه ساز ویتنامی نسل سوم موجود در وب سایت قهوه گارنیک از جنس فولاد ضد زنگ می باشد. ظرفیت تهیه قهوه توسط این دستگاه 2"
Garneek Coffee Workshop,دانه قهوه اوگاندا مدیوم (ربوستا),Uganda,,Medium,Whole bean,250.0,375000,150000.0,,False,قهوه روبوستا,https://garneekcoffee.com/product/%d8%af%d8%a7%d9%86%d9%87-%d9%82%d9%87%d9%88%d9%87-%d8%a7%d9%88%da%af%d8%a7%d9%86%d8%af%d8%a7-%d9%85%d8%af%db%8c%d9%88%d9%85-%d8%b1%d8%a8%d9%88%d8%b3%d8%aa%d8%a7/,"دانه قهوه اوگاندا مدیوم (ربوستا) 
 بیشتر قهوه‌ای که در اوگاندا (80٪) پرورش داده می‌شود از نوع  قهوه روبوستا  است 20٪ دیگر آن را انواع عربیکا Typica ، SL 14 ، SL 28 و Kent تشکیل می‌دهد. 
 همچنین در اوگاندا قهوه Bugishu / Bugisu نیز رشد می‌کند. این نوع در نزدیکی آبشار Sipi در دامنه‌های غربی کوهستان الگان، یکی از بلندترین کوه‌های این کشور، رشد می‌کند. برای اطلاعات بیشتر درمورد دانه قهوه اوگاندا مدیوم"
Garneek Coffee Workshop,دانه قهوه (عربیکا ) برزیل ریو,Brazil,,Medium,Whole bean,250.0,150000,60000.0,,False,,https://garneekcoffee.com/product/%d8%af%d8%a7%d9%86%d9%87-%d9%82%d9%87%d9%88%d9%87-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7-%d8%a8%d8%b1%d8%b2%db%8c%d9%84-%d8%b1%db%8c%d9%88/,"تاریخچه قهوه برزیل ریو &#8211; عربیکا (مدیوم دارک)  
  اولین گیاه قهوه در قرن 18، قهوه برزیل ریو عربیکا، توسط فرانسیسکو دی ملو پالتا در ایالت پارا در شمال برزیل کاشته شد. سپس قهوه از این ایالت در سراسر نقاط برزیل پخش شد. تا اوایل قرن نوزدهم این محصول بازار داخلی داشت اما به دلیل تقاضای فراوان به ایالات متحده و اروپا هم صادر شد.  
  قهوه تازه و باکیفیت در منطقه Cerrado میناس گرایس تولید می‌شود. تاب"
Garneek Coffee Workshop,آسیاب قهوه آندیمند مدل 018,Yemen,,,Ground,,7900000,,,False,آسیاب برقی,https://garneekcoffee.com/product/%d8%a2%d8%b3%db%8c%d8%a7%d8%a8-%d9%82%d9%87%d9%88%d9%87-%d9%85%d8%af%d9%84-%d8%a2%d9%86%d8%af%db%8c%d9%85%d9%86%d8%af-%d9%85%d8%af%d9%84-018/,"آسیاب قهوه آندیمند مدل 018 
 برای درست کردن یک فنجون قهوه لذیذ و خوش‌عطر باید اول دونه‌های تازه برشت (roast) رو آسیاب کنیم. حالا یا دستگاه آسیاب قهوه داریم و همون موقع تازه به تازه دونه‌های قهوه رو آسیاب می‌کنیم یا اینکه قهوه رو به صورت آسیاب شده می‌خریم. قهوه که آسیاب میشه خیلی زود کیفیت عطر و طعمش رو از دست میده چون سطح تماسش با هوا افزایش پیدا می‌کنه. برای همین خیلی بهتره با  خرید آسیاب قهوه  م"
Garneek Coffee Workshop,کاپوچینو تروبیکا (بسته بندی جدید) اندونزی اصل,Indonesia,,,,,750000,,,False,کاپوچینو,https://garneekcoffee.com/product/%da%a9%d8%a7%d9%be%d9%88%da%86%db%8c%d9%86%d9%88-%d8%aa%d8%b1%d9%88%d8%a8%db%8c%da%a9%d8%a7-%d8%a8%d8%b3%d8%aa%d9%87-%d8%a8%d9%86%d8%af%db%8c-%d8%ac%d8%af%db%8c%d8%af-%d8%a7%d9%86%d8%af%d9%88%d9%86/,"کاپوچینو تروبیکا (بسته بندی جدید) اندونزی اصل 
 یکی از بهترین برندهای  کاپوچینو نوشیدنی فوری و خوشمزه تورابیکا  با طعمی منحصر به فرد است. کاپوچینو فوری  اولین بار در ایران با برند ترابیکا به بازار معرفی شد.این موضوع سبب شده است که بسیاری کاپوچینو فوری را تنها با نام تروبیکا  بشناسند.محبوب‌ترین و و پرطرفدارترین محصولات این برند  کاپوچینو تروبیکا  ساده است.کاپوچینو در زبان ایتالیایی به معنای کلاه کو"
Garneek Coffee Workshop,نسکافه گلد کپ کلمبیا 200گرمی (cap colombia),Colombia,,,,200.0,499000,249500.0,,False,قهوه فوری,https://garneekcoffee.com/product/%d9%86%d8%b3%da%a9%d8%a7%d9%81%d9%87-%da%af%d9%84%d8%af-%da%a9%d9%be-%da%a9%d9%84%d9%85%d8%a8%db%8c%d8%a7-200%da%af%d8%b1%d9%85%db%8c-cap-colombia/,"نسکافه گلد کپ کلمبیا 200گرمی 
 قهوه فوری نسکافه گلد مدل  cap colombia  ( کپ کلمبیا ) 200 گرمی با  طعم میوه ای  یکی از مدلهای خاص برند نسکافه میباشد که ترکیب این محصول مرغوبترین قهوه ها بوده که با تکنیک های خاصی فرآوری شده است. قابل ذکر است در تهیه و تولید این محصول هیچ گونه مواد نگهدارنده و مصنوعی استفاده نشده است. این قهوه دارای قدرت و گیرایی بالا و نسبتا قوی میباشد . 
برند نسکافه از برند های بسی"
Garneek Coffee Workshop,دانه قهوه (عربیکا) مکزیک,Mexico,,Medium,Whole bean,250.0,160000,64000.0,,False,,https://garneekcoffee.com/product/%d8%af%d8%a7%d9%86%d9%87-%d9%82%d9%87%d9%88%d9%87-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7-%d9%85%da%a9%d8%b2%db%8c%da%a9/,"دانه قهوه عربیکا مکزیک  
  در مکزیک انواع قهوه های مختلف با کیفیت بالا تولید می شوند. پردازش قهوه در این کشور معمولا به صورت مرطوب است. (در فرایند مرطوب، دانه ها شسته می شوند.)  
  بعضی از بهترین‌ قهوه‌های مکزیک در Oaxaca، Coatepec و Chiapas تولید می شوند. در این کشور دانه های خوب قهوه در مزارع ارگانیک کوچک کشت می شوند. صنعت بزرگ و رو به رشد تولید قهوه با کیفیت در مکزیک، دانه هایی بیش از صرفا یک ک"
Garneek Coffee Workshop,دانه قهوه (عربیکا) کنیا AA,Kenya,,Medium,Whole bean,250.0,575000,230000.0,,False,,https://garneekcoffee.com/product/%d8%af%d8%a7%d9%86%d9%87-%d9%82%d9%87%d9%88%d9%87-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7-%da%a9%d9%86%db%8c%d8%a7-aa/,"دانه قهوه عربیکا کنیا AA  
  کنیا کشوری واقع در شرق آفریقا است. در سال 2012 تخمین زده شد که حدود 150000 کشاورز قهوه در کنیا وجود دارد و دیگر تخمین ها بیانگر این است که شش میلیون کنیایی به طور مستقیم یا غیر مستقیم در صنعت قهوه مشغول به کار شدند.   
  مزارع قهوه در کنیا به دلیل رشد در ارتفاعات بالا، خاک های اسیدی، مقدار مناسب نور خورشید و باران مناسب شرایط خوبی را برای رشد قهوه در کنیا فراهم آورده، "
Garneek Coffee Workshop,کاپوچینو تروبیکا (20 پک) اندونزی اصل,Indonesia,,,,,350000,,,False,سه در یک; کاپوچینو,https://garneekcoffee.com/product/%da%a9%d8%a7%d9%be%d9%88%da%86%db%8c%d9%86%d9%88-%d8%aa%d8%b1%d9%88%d8%a8%db%8c%da%a9%d8%a7-20-%d9%be%da%a9-%d8%a7%d9%86%d8%af%d9%88%d9%86%d8%b2%db%8c-%d8%a7%d8%b5%d9%84/,"کاپوچینو تروبیکا (20 پک) اندونزی اصل   
  
  میزان ارزش غذایی محصول در هر 256 گرم براساس اطلاعات سازمان غذا و دارو:   
  
   – انرژی : 108کیلوکالری   
  
   – قند : 10.75 گرم   
  
   – چربی : 5 گرم   
  
   – فاقد نمک و اسیدهای چرب ترانس   
  
  
   – حاوی 20 عدد ساشه 25 گرمی   
  
   – همراه هر ساشه کاپوچینو، یک بسته Choco Granule قرار گرفته      کاپوچینو تورابیکا (20 پک) اندونزی اصل  
  محتوی 2"
Garneek Coffee Workshop,دانه قهوه  ویتنام مدیوم (ربوستا),Vietnam,,Medium,Whole bean,250.0,700000,280000.0,,True,قهوه روبوستا,https://garneekcoffee.com/product/%d8%af%d8%a7%d9%86%d9%87-%d9%82%d9%87%d9%88%d9%87-%d9%88%db%8c%d8%aa%d9%86%d8%a7%d9%85-%d9%85%d8%af%db%8c%d9%88%d9%85-%d8%b1%d8%a8%d9%88%d8%b3%d8%aa%d8%a7/,"طعم قهوه ویتنام 
 قهوه روبوستا ویتنام به اسیدیته پایین و طعم بسیار تلخ شبیه پلاستیک سوخته آن شناخته شده و به دلیل طعم قوی آن برای درست کردن قهوه فوری و افزودن به ترکیبات قهوه عربیکا استفاده می شود. این قهوه اگرچه نسبت به قهوه عربیکا نیاز به مراقبت کمتری داشته و حساسیت آن به آفات کمتر است، اما کیفیت آن نیز هرگز به پای قهوه های مرغوب عربیکا نمی رسد. کافئین موجود در  قهوه روبوستا  دو برابر عربیکا است"
Garneek Coffee Workshop,دانه قهوه عربیکا کلمبیا سوپریمو,Colombia,,Medium,Whole bean,250.0,1675000,670000.0,,True,,https://garneekcoffee.com/product/%d8%af%d8%a7%d9%86%d9%87-%d9%82%d9%87%d9%88%d9%87-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7-%da%a9%d9%84%d9%85%d8%a8%db%8c%d8%a7-%d8%b3%d9%88%d9%be%d8%b1%db%8c%d9%85%d9%88/,"قهوه سوپریمو 
  دانه قهوه عربیکا کلمبیا سوپریمو  
 
  100 درصد عربیکا  
  اسپشیال کافی  
  ارتفاع و محل کشت: کوهستان فونیکس در ارتفاع 1200 تا 2000 متر  
  عطر و طعم: شیرین، کاکائویی، کاراملی، مرکباتی، فندقی  
  تن واری: متوسط  
  رایحه: قوی  
  مناسب برای کلیه متدهای دم آوری  
 
   خرید قهوه    برای عاشقان این نوشیدنی علاوه بر این که عملی لذت بخش است، بسیار سخت نیز می باشد. طرفداران قهوه همیشه به "
Garneek Coffee Workshop,نسکافه گلد برزیل (قهوه فوری ),Brazil,,,,250.0,400000,160000.0,,False,قهوه فوری,https://garneekcoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d9%81%d9%88%d8%b1%db%8c-%d9%86%d8%b3%da%a9%d8%a7%d9%81%d9%87-%da%af%d9%84%d8%af-%d8%a7%da%a9%d9%88%d8%a7%d8%af%d9%88%d8%b1/,"نسکافه گلد برزیل (قهوه فوری)  
 &nbsp; 
 نسکافه گلد (برزیل) که از انواع قهوه روبوستای رشد یافته در دامنه کوه های این کشور درست میشود دارای کیفیت بسیار بالایی می باشد. عطر و طعم این قهوه فوری گلد بسیار لذت بخش بوده و طعم واقعی قهوه را به شما نشان میده 
  اگر به قهوه علاقه دارید ولی زمان کافی برای دم اوری ندارید این محصول رو به شما پیشنهاد میدیم.  
  مناسب برای دفاتر کاری و کارمندان  
 نسکافه گلد (ب"
Garneek Coffee Workshop,دانه قهوه ( ربوستا ) اندونزی AP1,Indonesia,,Medium,Whole bean,250.0,775000,310000.0,,True,قهوه روبوستا,https://garneekcoffee.com/product/%d8%af%d8%a7%d9%86%d9%87-%d9%82%d9%87%d9%88%d9%87-%d8%b1%d8%a8%d9%88%d8%b3%d8%aa%d8%a7-%d8%ac%d8%a7%d9%88%d9%87-%d8%a7%d9%86%d8%af%d9%88%d9%86%d8%b2%db%8c/,"دانه قهوه ( ربوستا ) اندونزی AP1 
 
 دانه قهوه  ربوستا اندونزی AP1  یکی از باکیفیت‌ترین قهوه‌های ربوستا در جهان است که از مزارع مرتفع و حاصلخیز اندونزی برداشت می‌شود. این قهوه با مشخصه‌های طعمی خاص، کافئین بالا، و عطر منحصربه‌فرد خود، گزینه‌ای ایده‌آل برای علاقه‌مندان به قهوه‌های قوی و پرانرژی است. 
  ویژگی‌های برجسته قهوه ربوستا اندونزی AP1  
 
  نوع دانه:  
این قهوه از گونه ربوستا است که به دلیل"
Garneek Coffee Workshop,دانه قهوه (عربیکا) برزیل سانتوس,Brazil,,Medium,Whole bean,250.0,1400000,560000.0,,True,,https://garneekcoffee.com/product/%d8%af%d8%a7%d9%86%d9%87-%d9%82%d9%87%d9%88%d9%87-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7-%d8%a8%d8%b1%d8%b2%db%8c%d9%84-%d8%b3%d8%a7%d9%86%d8%aa%d9%88%d8%b3/,"در این بخش از محصولات قصد داریم به بررسی و معرفی دانه قهوه برزیل سانتوس بپردازیم.   
 دانه قهوه عربیکا برزیل سانتوس 
 
  BRAZIL &#8211; قهوه سانتوس برزیل   
  100 درصد عربیکا  
  اسپشیال کافی  
  درجه برشته کاری: متوسط  
  نوع فرآوری: متوسط  
  ارتفاع کشت: 1300 متر از سطح دریا  
  رایحه: قوی  
  کافئین: کم  
  طعم یاد: تلخ، شیرین، شکلات، کارامل، آجیل  
 
   خرید قهوه عربیکا    از نوع قهوه سانتوس ب"
Garneek Coffee Workshop,دانه قهوه عربیکا اتیوپی یرگاچف,Ethiopia,,Medium,Whole bean,250.0,250000,100000.0,,False,,https://garneekcoffee.com/product/%d8%af%d8%a7%d9%86%d9%87-%d9%82%d9%87%d9%88%d9%87-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7-%d8%a7%d8%aa%db%8c%d9%88%d9%be%db%8c-%d9%84%da%a9%d9%85%d9%be%d8%aa%db%8c/,"&nbsp; 
     
     
 &nbsp;"
Kazhvan Coffee,دانه قهوه ویتنام,Vietnam,,,Whole bean,1000.0,800000,80000.0,,True,قهوه; دانه قهوه,https://kazhvancoffee.com/product/%d8%af%d8%a7%d9%86%d9%87-%d9%82%d9%87%d9%88%d9%87-%d9%88%db%8c%d8%aa%d9%86%d8%a7%d9%85/,"قهوه ویتنام چیست؟ 
 یکی از بهترین محصولات در صنعت قهوه، قهوه ویتنام است که حدود 17 درصد از تولید جهانی را به خود اختصاص می‌دهد. این کشور به تولید قهوه روبوستا شهرت دارد و 90 درصد از تولیداتش را شامل می‌شود. روبوستا با اسیدیته کم، تلخی بالا، کافئین زیاد و رایحه‌ای تلخ، از بهترین قهوه‌های دنیا است. 
  درختان قهوه ویتنام در شرایط آب‌وهوایی ایده‌آل رشد می‌کنند و میوه‌های آن به ‌صورت دستی برداشت می‌شود"
Kazhvan Coffee,قهوه اتیوپی,Ethiopia,,,Whole bean,1000.0,320000,32000.0,,False,تک خاستگاه; دانه قهوه; قهوه,https://kazhvancoffee.com/product/%d8%af%d8%a7%d9%86-%d9%82%d9%87%d9%88%d9%87-%d8%a7%d8%aa%db%8c%d9%88%d9%be%db%8c-250-%da%af%d8%b1%d9%85%db%8c/,"دانه قهوه اتیوپی چیست؟ 
 دانه قهوه اتیوپی یکی از معروف‌ترین و باکیفیت‌ترین انواع قهوه در جهان است که طعمی منحصر به فرد و خاص دارد. این قهوه با نت‌های میوه‌ای، عطری گلی و اسیدیته‌ای روشن شناخته می‌شود. ترکیب عطر و طعم آن بسیار پیچیده و غنی بوده و تجربه‌ای متفاوت از نوشیدن قهوه را ارائه می‌دهد. اتیوپی به ‌عنوان زادگاه قهوه عربیکا، تاریخی غنی در تولید قهوه دارد و مردم این کشور برای آن مراسم ویژه‌ای ب"
Kazhvan Coffee,دانه قهوه کلمبیا,Colombia,,,Whole bean,1000.0,1500000,150000.0,,True,تک خاستگاه; دانه قهوه; قهوه,https://kazhvancoffee.com/product/%d8%af%d8%a7%d9%86-%d9%82%d9%87%d9%88%d9%87-%da%a9%d9%84%d9%85%d8%a8%db%8c%d8%a7/,قهوه کلمبیا یکی از محبوب‌ترین و باکیفیت‌ترین قهوه‌های جهان است که در شرایط جغرافیایی منحصربه‌فردی تولید می‌شود. این کشور با آب‌وهوای گرمسیری، خاک غنی و بارندگی فراوان، محیطی ایده‌آل برای پرورش دانه قهوه عربیکا فراهم کرده است. دانه‌های قهوه کلمبیا در ارتفاعات کشت می‌شوند که این شرایط، طعمی ملایم با ته‌مزه‌های شکلاتی و میوه‌ای را به قهوه می‌بخشد. برخلاف بسیاری از کشورها که برداشت قهوه به‌صورت ماشینی
Kazhvan Coffee,دانه قهوه کنیا,Kenya,,,Whole bean,1000.0,1000000,100000.0,,False,دان قهوه کنیا; تک خاستگاه; دانه قهوه; قهوه,https://kazhvancoffee.com/product/%d8%af%d8%a7%d9%86-%d9%82%d9%87%d9%88%d9%87-%da%a9%d9%86%db%8c%d8%a7/,"قهوه کنیا چیست؟ 
 قهوه کنیا یکی از خاص‌ترین و باکیفیت‌ترین قهوه‌های جهان است که در ارتفاعات کشور کنیا کشت می‌شود. این قهوه برای اولین بار بین سال‌های ۱۸۸۹ تا ۱۸۹۳ توسط انگلیسی‌ها به این کشور وارد شد و کشیش‌ها نقش مهمی در توسعه کشت آن داشتند. ابتدا قهوه کنیا تنها برای صادرات به انگلیس تولید می‌شد، اما بعدها کنیایی‌ها امتیاز فروش آن را به دست آوردند. 
 قهوه کنیا از نوع عربیکا بوده و به دلیل اسیدیته "
